age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,capital,workclass.missing,native-country.missing
43,Local-gov,10,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
41,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,>50K,0,0,0
47,Private,7,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0,0,0
29,Private,9,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,0,0,0
46,Private,5,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
39,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,72,United-States,<=50K,0,0,0
27,Local-gov,8,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,60,United-States,<=50K,0,0,0
48,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
63,Private,9,Widowed,Sales,Not-in-family,White,Female,20,United-States,<=50K,0,0,0
19,Private,8,Never-married,Other-service,Own-child,White,Male,35,United-States,<=50K,0,0,0
57,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0,0,0
20,Private,8,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
36,Private,8,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,48,United-States,<=50K,0,0,0
45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
45,Private,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0,0,0
23,Private,9,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,0,0,0
41,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
41,Local-gov,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
74,?,8,Married-civ-spouse,?,Husband,White,Male,48,United-States,<=50K,0,1,0
41,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,<=50K,0,0,0
42,Private,11,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0,0,0
49,Private,12,Divorced,Sales,Other-relative,White,Female,35,United-States,<=50K,0,0,0
69,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20,United-States,<=50K,0,0,0
44,Federal-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0,0,0
24,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,England,>50K,0,0,0
27,Private,10,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,<=50K,0,0,0
34,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
35,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,0,0,0
18,Private,9,Never-married,Other-service,Own-child,White,Male,16,United-States,<=50K,0,0,0
54,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,Black,Male,40,Jamaica,<=50K,0,0,0
39,Private,8,Never-married,Sales,Not-in-family,White,Female,40,Poland,<=50K,0,0,0
37,Private,8,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,<=50K,0,0,0
53,State-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0,0,0
36,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0,0,0
38,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
28,Private,8,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
26,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
27,Local-gov,12,Never-married,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
59,Private,8,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K,0,0,0
28,Private,8,Never-married,Handlers-cleaners,Other-relative,White,Male,60,United-States,<=50K,0,0,0
24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
41,Self-emp-not-inc,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,30,United-States,<=50K,0,0,0
22,Local-gov,8,Never-married,Transport-moving,Own-child,Black,Female,20,United-States,<=50K,0,0,0
30,Private,8,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
35,Private,8,Separated,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
38,Private,9,Divorced,Sales,Unmarried,White,Male,50,United-States,<=50K,1506,0,0
53,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0,0,0
35,Self-emp-inc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
46,Self-emp-not-inc,13,Never-married,Exec-managerial,Not-in-family,White,Male,25,United-States,<=50K,0,0,0
40,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0,0,0
56,Private,4,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
40,Local-gov,8,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,<=50K,0,0,0
40,Private,5,Divorced,Machine-op-inspct,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
17,?,6,Never-married,?,Own-child,White,Female,30,United-States,<=50K,0,1,0
25,Private,8,Married-civ-spouse,Protective-serv,Husband,White,Male,70,United-States,<=50K,0,0,0
32,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,0,0,0
29,Self-emp-not-inc,12,Never-married,Prof-specialty,Other-relative,White,Male,40,United-States,<=50K,0,0,0
47,State-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,0,0,0
30,Private,8,Never-married,Other-service,Not-in-family,White,Male,50,?,<=50K,0,0,1
26,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
63,Self-emp-not-inc,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
21,Private,9,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,0,0,0
32,Private,12,Never-married,Tech-support,Not-in-family,Other,Male,40,United-States,<=50K,0,0,0
34,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,42,United-States,<=50K,0,0,0
40,Self-emp-inc,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,55,United-States,>50K,0,0,0
50,Local-gov,11,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
38,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0,0,0
64,Federal-gov,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0,0,0
28,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,0,0,0
35,Private,12,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,50,?,>50K,0,0,1
52,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,66,United-States,>50K,0,0,0
48,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,0,0,0
37,Local-gov,12,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0,0,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,United-States,<=50K,0,0,0
38,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,>50K,0,0,0
43,Self-emp-not-inc,9,Divorced,Adm-clerical,Unmarried,White,Female,36,United-States,<=50K,0,0,0
41,Self-emp-not-inc,8,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,0,0,0
41,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,48,United-States,>50K,-1848,0,0
32,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,50,United-States,<=50K,0,0,0
36,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0,0,0
25,Federal-gov,9,Never-married,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
38,Private,8,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,<=50K,0,0,0
24,Private,8,Married-civ-spouse,Sales,Husband,White,Male,20,Italy,<=50K,0,0,0
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0,0,0
65,Private,6,Widowed,Adm-clerical,Not-in-family,White,Female,8,United-States,<=50K,0,0,0
36,State-gov,9,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K,0,0,0
90,Private,12,Never-married,Prof-specialty,Own-child,White,Female,10,United-States,<=50K,0,0,0
44,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,?,>50K,0,0,1
53,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
25,Private,8,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
27,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,?,>50K,0,0,1
53,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,34,United-States,<=50K,0,0,0
84,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K,0,0,0
50,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
83,?,8,Widowed,?,Not-in-family,White,Female,20,United-States,<=50K,0,1,0
18,?,7,Never-married,?,Own-child,White,Female,40,United-States,<=50K,0,1,0
64,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,<=50K,0,0,0
44,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,57,United-States,<=50K,0,0,0
23,?,10,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,30,United-States,<=50K,0,1,0
51,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K,0,0,0
39,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,90,United-States,<=50K,2829,0,0
17,Private,6,Never-married,Other-service,Other-relative,White,Female,20,United-States,<=50K,0,0,0
21,Private,8,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0,0,0
53,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0,0,0
40,Local-gov,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0,0,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
25,Private,12,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0,0,0
17,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,6,United-States,<=50K,0,0,0
30,Private,12,Never-married,Other-service,Own-child,Black,Male,55,United-States,<=50K,0,0,0
26,Private,8,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0,0,0
53,Private,7,Never-married,Other-service,Not-in-family,Other,Female,35,United-States,<=50K,0,0,0
19,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
26,Self-emp-not-inc,3,Married-civ-spouse,Transport-moving,Husband,White,Male,75,United-States,<=50K,0,0,0
58,Local-gov,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0,0,0
57,Self-emp-not-inc,11,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,<=50K,0,0,0
28,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0,0,0
36,Private,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,-1977,0,0
25,Private,8,Never-married,Adm-clerical,Other-relative,Black,Female,40,United-States,<=50K,0,0,0
44,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0,0,0
28,State-gov,9,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
49,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,-1977,0,0
50,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
21,Private,9,Never-married,Sales,Own-child,White,Male,35,United-States,<=50K,0,0,0
45,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,45,South,<=50K,0,0,0
38,Private,8,Married-AF-spouse,Other-service,Wife,White,Female,25,United-States,<=50K,0,0,0
65,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,England,>50K,0,0,0
48,Private,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0,0,0
40,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0,0,0
48,Local-gov,8,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0,0,0
44,Local-gov,3,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
39,Private,8,Divorced,Craft-repair,Unmarried,White,Male,50,El-Salvador,<=50K,0,0,0
27,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0,0,0
26,Private,8,Never-married,Craft-repair,Own-child,White,Male,20,United-States,<=50K,0,0,0
20,Private,8,Never-married,Sales,Own-child,Black,Female,35,United-States,<=50K,0,0,0
39,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,45,Puerto-Rico,<=50K,0,0,0
38,Private,8,Married-civ-spouse,Sales,Husband,White,Male,40,Columbia,<=50K,3464,0,0
32,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
30,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
57,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,0,0,0
47,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,>50K,0,0,0
32,Private,8,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0,0,0
40,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,United-States,<=50K,0,0,0
29,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
28,Private,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Mexico,<=50K,0,0,0
53,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,54,United-States,<=50K,0,0,0
23,Federal-gov,9,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0,0,0
66,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,<=50K,0,0,0
35,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
59,Self-emp-not-inc,8,Married-civ-spouse,Sales,Husband,White,Male,40,England,>50K,0,0,0
35,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,<=50K,0,0,0
51,Local-gov,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,0,0,0
40,Private,12,Separated,Sales,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
35,Self-emp-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,-1485,0,0
45,Private,6,Separated,Adm-clerical,Unmarried,Black,Female,25,United-States,<=50K,0,0,0
38,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
26,Self-emp-not-inc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Outlying-US(Guam-USVI-etc),<=50K,0,0,0
38,Self-emp-not-inc,8,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
31,State-gov,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
30,Private,8,Separated,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
30,Private,8,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
33,Local-gov,5,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0,0,0
41,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,>50K,-1848,0,0
37,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,>50K,0,0,0
33,Self-emp-not-inc,9,Never-married,Other-service,Not-in-family,White,Female,5,United-States,<=50K,0,0,0
17,Never-worked,6,Never-married,?,Own-child,Black,Female,20,United-States,<=50K,0,0,0
58,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
35,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0,0,0
31,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
23,Private,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K,0,0,0
36,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,40,Germany,<=50K,0,0,0
38,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0,0,0
17,Self-emp-not-inc,5,Never-married,Other-service,Own-child,White,Female,24,United-States,<=50K,0,0,0
27,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,80,United-States,>50K,0,0,0
25,Federal-gov,12,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,-1590,0,0
42,Private,11,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
35,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
50,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,-1977,0,0
34,Private,9,Never-married,Other-service,Own-child,Black,Female,35,United-States,<=50K,0,0,0
66,?,13,Widowed,?,Not-in-family,White,Male,6,United-States,<=50K,0,1,0
62,?,5,Divorced,?,Unmarried,White,Male,35,United-States,<=50K,0,1,0
44,?,9,Never-married,?,Other-relative,White,Male,45,United-States,<=50K,0,1,0
22,Private,12,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,0,0,0
26,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
50,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0,0,0
54,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
41,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,-1485,0,0
42,Private,8,Separated,Adm-clerical,Unmarried,White,Female,35,Scotland,<=50K,0,0,0
23,State-gov,12,Never-married,Adm-clerical,Not-in-family,White,Male,16,United-States,<=50K,0,0,0
19,Private,8,Never-married,Machine-op-inspct,Own-child,Black,Female,40,United-States,<=50K,0,0,0
31,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
29,Private,12,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1,Japan,<=50K,0,0,0
54,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
26,Private,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
45,Private,8,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,0,0,0
23,?,9,Never-married,?,Other-relative,White,Male,40,United-States,<=50K,0,1,0
32,Private,12,Never-married,Prof-specialty,Own-child,Black,Female,40,United-States,<=50K,0,0,0
50,Private,8,Divorced,Exec-managerial,Unmarried,White,Female,38,United-States,<=50K,0,0,0
22,Private,9,Never-married,Adm-clerical,Own-child,White,Female,37,United-States,<=50K,0,0,0
36,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
17,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,10,United-States,<=50K,0,0,0
42,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,-2415,0,0
